formula,kappa_L,kappa_units,temperature_K,method,method_tier,tier_name,weight,kappa_basis,struct_a_A,struct_spacegroup,struct_sg_symbol,struct_prototype,struct_site_ordering,struct_species,struct_frac_coords,struct_grade,lattice_convention,source,source_doi,source_url,source_location,struct_source,struct_source_url,struct_source_detail,struct_id,struct_same_paper_as_kappa,stoichiometry,parent_formula
VCoSb,2.248995121177366,W/m/K,564.9995,"experimental, Wiedemann-Franz: kappa_total - L*T/rho (Kim2015 L(S=91uV/K))",0,experimental,1.0,wf_subtracted,5.69,216.0,F-43m,half Heusler (C1_b / MgAgAs),CAB,,,B,conventional,Starrydata (experimental),10.1016/j.jallcom.2015.09.082,https://doi.org/10.1016/j.jallcom.2015.09.082,Starrydata all_curves.csv (release 'latest'),repository mining,https://github.com/AMRL-2018/MachineLearning_Half_Heusler/blob/master/data/halfHeusler.csv,"alatt column (AFLOW T0003 half-Heusler relaxed lattice constant, same table as kappa)",AMRL-2018/MachineLearning_Half_Heusler data/halfHeusler.csv | AFLOW Co1Sb1V1.T0003.CAB,True,stoichiometric,VCoSb
VCoSb,2.158205207814797,W/m/K,571.3402,"experimental, kappa_total - MEASURED kappa_e (no Lorenz assumption)",0,experimental,1.0,total_minus_measured_ke,5.69,216.0,F-43m,half Heusler (C1_b / MgAgAs),CAB,,,B,conventional,Starrydata (experimental),10.1002/andp.201900440,https://doi.org/10.1002/andp.201900440,Starrydata all_curves.csv (release 'latest'),repository mining,https://github.com/AMRL-2018/MachineLearning_Half_Heusler/blob/master/data/halfHeusler.csv,"alatt column (AFLOW T0003 half-Heusler relaxed lattice constant, same table as kappa)",AMRL-2018/MachineLearning_Half_Heusler data/halfHeusler.csv | AFLOW Co1Sb1V1.T0003.CAB,True,stoichiometric,VCoSb
VCoSb,2.3256335533052948,W/m/K,571.583,"experimental, Wiedemann-Franz: kappa_total - L*T/rho (Kim2015 L(S=92uV/K))",0,experimental,1.0,wf_subtracted,5.69,216.0,F-43m,half Heusler (C1_b / MgAgAs),CAB,,,B,conventional,Starrydata (experimental),10.1016/j.jallcom.2015.09.082,https://doi.org/10.1016/j.jallcom.2015.09.082,Starrydata all_curves.csv (release 'latest'),repository mining,https://github.com/AMRL-2018/MachineLearning_Half_Heusler/blob/master/data/halfHeusler.csv,"alatt column (AFLOW T0003 half-Heusler relaxed lattice constant, same table as kappa)",AMRL-2018/MachineLearning_Half_Heusler data/halfHeusler.csv | AFLOW Co1Sb1V1.T0003.CAB,True,stoichiometric,VCoSb
VCoSb,2.410138,W/m/K,571.8571,"experimental, lattice thermal conductivity as published",0,experimental,1.0,reported_lattice,5.69,216.0,F-43m,half Heusler (C1_b / MgAgAs),CAB,,,B,conventional,Starrydata (experimental),10.1002/andp.201900440,https://doi.org/10.1002/andp.201900440,Starrydata all_curves.csv (release 'latest'),repository mining,https://github.com/AMRL-2018/MachineLearning_Half_Heusler/blob/master/data/halfHeusler.csv,"alatt column (AFLOW T0003 half-Heusler relaxed lattice constant, same table as kappa)",AMRL-2018/MachineLearning_Half_Heusler data/halfHeusler.csv | AFLOW Co1Sb1V1.T0003.CAB,True,stoichiometric,VCoSb
VCoSb,2.838217953027556,W/m/K,573.777,"experimental, Wiedemann-Franz: kappa_total - L*T/rho (Kim2015 L(S=83uV/K))",0,experimental,1.0,wf_subtracted,5.69,216.0,F-43m,half Heusler (C1_b / MgAgAs),CAB,,,B,conventional,Starrydata (experimental),10.1016/j.jallcom.2015.09.082,https://doi.org/10.1016/j.jallcom.2015.09.082,Starrydata all_curves.csv (release 'latest'),repository mining,https://github.com/AMRL-2018/MachineLearning_Half_Heusler/blob/master/data/halfHeusler.csv,"alatt column (AFLOW T0003 half-Heusler relaxed lattice constant, same table as kappa)",AMRL-2018/MachineLearning_Half_Heusler data/halfHeusler.csv | AFLOW Co1Sb1V1.T0003.CAB,True,stoichiometric,VCoSb
VCoSb,2.4849066537361564,W/m/K,573.777,"experimental, Wiedemann-Franz: kappa_total - L*T/rho (Kim2015 L(S=92uV/K))",0,experimental,1.0,wf_subtracted,5.69,216.0,F-43m,half Heusler (C1_b / MgAgAs),CAB,,,B,conventional,Starrydata (experimental),10.1016/j.jallcom.2015.09.082,https://doi.org/10.1016/j.jallcom.2015.09.082,Starrydata all_curves.csv (release 'latest'),repository mining,https://github.com/AMRL-2018/MachineLearning_Half_Heusler/blob/master/data/halfHeusler.csv,"alatt column (AFLOW T0003 half-Heusler relaxed lattice constant, same table as kappa)",AMRL-2018/MachineLearning_Half_Heusler data/halfHeusler.csv | AFLOW Co1Sb1V1.T0003.CAB,True,stoichiometric,VCoSb
VCoSb,1.9215924057514897,W/m/K,577.3,"experimental, Wiedemann-Franz: kappa_total - L*T/rho (Kim2015 L(S=90uV/K))",0,experimental,1.0,wf_subtracted,5.69,216.0,F-43m,half Heusler (C1_b / MgAgAs),CAB,,,B,conventional,Starrydata (experimental),10.3390/ma12101637,https://doi.org/10.3390/ma12101637,Starrydata all_curves.csv (release 'latest'),repository mining,https://github.com/AMRL-2018/MachineLearning_Half_Heusler/blob/master/data/halfHeusler.csv,"alatt column (AFLOW T0003 half-Heusler relaxed lattice constant, same table as kappa)",AMRL-2018/MachineLearning_Half_Heusler data/halfHeusler.csv | AFLOW Co1Sb1V1.T0003.CAB,True,stoichiometric,VCoSb
VCoSb,2.435360731873885,W/m/K,577.8132,"experimental, Wiedemann-Franz: kappa_total - L*T/rho (Kim2015 L(S=94uV/K))",0,experimental,1.0,wf_subtracted,5.69,216.0,F-43m,half Heusler (C1_b / MgAgAs),CAB,,,B,conventional,Starrydata (experimental),10.1016/j.jallcom.2015.09.082,https://doi.org/10.1016/j.jallcom.2015.09.082,Starrydata all_curves.csv (release 'latest'),repository mining,https://github.com/AMRL-2018/MachineLearning_Half_Heusler/blob/master/data/halfHeusler.csv,"alatt column (AFLOW T0003 half-Heusler relaxed lattice constant, same table as kappa)",AMRL-2018/MachineLearning_Half_Heusler data/halfHeusler.csv | AFLOW Co1Sb1V1.T0003.CAB,True,stoichiometric,VCoSb
VCoSb,2.4416406021268378,W/m/K,670.3287,"experimental, Wiedemann-Franz: kappa_total - L*T/rho (Kim2015 L(S=104uV/K))",0,experimental,1.0,wf_subtracted,5.69,216.0,F-43m,half Heusler (C1_b / MgAgAs),CAB,,,B,conventional,Starrydata (experimental),10.1016/j.jallcom.2015.09.082,https://doi.org/10.1016/j.jallcom.2015.09.082,Starrydata all_curves.csv (release 'latest'),repository mining,https://github.com/AMRL-2018/MachineLearning_Half_Heusler/blob/master/data/halfHeusler.csv,"alatt column (AFLOW T0003 half-Heusler relaxed lattice constant, same table as kappa)",AMRL-2018/MachineLearning_Half_Heusler data/halfHeusler.csv | AFLOW Co1Sb1V1.T0003.CAB,True,stoichiometric,VCoSb
VCoSb,2.335900736578986,W/m/K,672.1137,"experimental, Wiedemann-Franz: kappa_total - L*T/rho (Kim2015 L(S=107uV/K))",0,experimental,1.0,wf_subtracted,5.69,216.0,F-43m,half Heusler (C1_b / MgAgAs),CAB,,,B,conventional,Starrydata (experimental),10.1016/j.jallcom.2015.09.082,https://doi.org/10.1016/j.jallcom.2015.09.082,Starrydata all_curves.csv (release 'latest'),repository mining,https://github.com/AMRL-2018/MachineLearning_Half_Heusler/blob/master/data/halfHeusler.csv,"alatt column (AFLOW T0003 half-Heusler relaxed lattice constant, same table as kappa)",AMRL-2018/MachineLearning_Half_Heusler data/halfHeusler.csv | AFLOW Co1Sb1V1.T0003.CAB,True,stoichiometric,VCoSb
VCoSb,1.8282497980755568,W/m/K,672.7,"experimental, Wiedemann-Franz: kappa_total - L*T/rho (Kim2015 L(S=103uV/K))",0,experimental,1.0,wf_subtracted,5.69,216.0,F-43m,half Heusler (C1_b / MgAgAs),CAB,,,B,conventional,Starrydata (experimental),10.3390/ma12101637,https://doi.org/10.3390/ma12101637,Starrydata all_curves.csv (release 'latest'),repository mining,https://github.com/AMRL-2018/MachineLearning_Half_Heusler/blob/master/data/halfHeusler.csv,"alatt column (AFLOW T0003 half-Heusler relaxed lattice constant, same table as kappa)",AMRL-2018/MachineLearning_Half_Heusler data/halfHeusler.csv | AFLOW Co1Sb1V1.T0003.CAB,True,stoichiometric,VCoSb
VCoSb,2.2199403890004787,W/m/K,673.8144,"experimental, kappa_total - MEASURED kappa_e (no Lorenz assumption)",0,experimental,1.0,total_minus_measured_ke,5.69,216.0,F-43m,half Heusler (C1_b / MgAgAs),CAB,,,B,conventional,Starrydata (experimental),10.1002/andp.201900440,https://doi.org/10.1002/andp.201900440,Starrydata all_curves.csv (release 'latest'),repository mining,https://github.com/AMRL-2018/MachineLearning_Half_Heusler/blob/master/data/halfHeusler.csv,"alatt column (AFLOW T0003 half-Heusler relaxed lattice constant, same table as kappa)",AMRL-2018/MachineLearning_Half_Heusler data/halfHeusler.csv | AFLOW Co1Sb1V1.T0003.CAB,True,stoichiometric,VCoSb
VCoSb,2.442183,W/m/K,674.0669,"experimental, lattice thermal conductivity as published",0,experimental,1.0,reported_lattice,5.69,216.0,F-43m,half Heusler (C1_b / MgAgAs),CAB,,,B,conventional,Starrydata (experimental),10.1002/andp.201900440,https://doi.org/10.1002/andp.201900440,Starrydata all_curves.csv (release 'latest'),repository mining,https://github.com/AMRL-2018/MachineLearning_Half_Heusler/blob/master/data/halfHeusler.csv,"alatt column (AFLOW T0003 half-Heusler relaxed lattice constant, same table as kappa)",AMRL-2018/MachineLearning_Half_Heusler data/halfHeusler.csv | AFLOW Co1Sb1V1.T0003.CAB,True,stoichiometric,VCoSb
VCoSb,2.1993,W/m/K,674.64,experimental (Wiedemann-Franz subtracted),0,experimental,1.0,,5.69,216.0,F-43m,half Heusler (C1_b / MgAgAs),CAB,,,B,conventional,repository mining,10.6084/m9.figshare.29438735,https://github.com/KU-Yifan/PGEC-descriptor-TE-design/blob/main/results/lorenz_number/final_processed_with_kappaL.csv,,repository mining,https://github.com/AMRL-2018/MachineLearning_Half_Heusler/blob/master/data/halfHeusler.csv,"alatt column (AFLOW T0003 half-Heusler relaxed lattice constant, same table as kappa)",AMRL-2018/MachineLearning_Half_Heusler data/halfHeusler.csv | AFLOW Co1Sb1V1.T0003.CAB,True,stoichiometric,VCoSb
VCoSb,2.17096198270741,W/m/K,674.7174,"experimental, Wiedemann-Franz: kappa_total - L*T/rho (Kim2015 L(S=108uV/K))",0,experimental,1.0,wf_subtracted,5.69,216.0,F-43m,half Heusler (C1_b / MgAgAs),CAB,,,B,conventional,Starrydata (experimental),10.1016/j.jallcom.2015.09.082,https://doi.org/10.1016/j.jallcom.2015.09.082,Starrydata all_curves.csv (release 'latest'),repository mining,https://github.com/AMRL-2018/MachineLearning_Half_Heusler/blob/master/data/halfHeusler.csv,"alatt column (AFLOW T0003 half-Heusler relaxed lattice constant, same table as kappa)",AMRL-2018/MachineLearning_Half_Heusler data/halfHeusler.csv | AFLOW Co1Sb1V1.T0003.CAB,True,stoichiometric,VCoSb
VCoSb,2.8157729305594352,W/m/K,676.9118,"experimental, Wiedemann-Franz: kappa_total - L*T/rho (Kim2015 L(S=95uV/K))",0,experimental,1.0,wf_subtracted,5.69,216.0,F-43m,half Heusler (C1_b / MgAgAs),CAB,,,B,conventional,Starrydata (experimental),10.1016/j.jallcom.2015.09.082,https://doi.org/10.1016/j.jallcom.2015.09.082,Starrydata all_curves.csv (release 'latest'),repository mining,https://github.com/AMRL-2018/MachineLearning_Half_Heusler/blob/master/data/halfHeusler.csv,"alatt column (AFLOW T0003 half-Heusler relaxed lattice constant, same table as kappa)",AMRL-2018/MachineLearning_Half_Heusler data/halfHeusler.csv | AFLOW Co1Sb1V1.T0003.CAB,True,stoichiometric,VCoSb
VCoSb,2.377666735248782,W/m/K,679.106,"experimental, Wiedemann-Franz: kappa_total - L*T/rho (Kim2015 L(S=105uV/K))",0,experimental,1.0,wf_subtracted,5.69,216.0,F-43m,half Heusler (C1_b / MgAgAs),CAB,,,B,conventional,Starrydata (experimental),10.1016/j.jallcom.2015.09.082,https://doi.org/10.1016/j.jallcom.2015.09.082,Starrydata all_curves.csv (release 'latest'),repository mining,https://github.com/AMRL-2018/MachineLearning_Half_Heusler/blob/master/data/halfHeusler.csv,"alatt column (AFLOW T0003 half-Heusler relaxed lattice constant, same table as kappa)",AMRL-2018/MachineLearning_Half_Heusler data/halfHeusler.csv | AFLOW Co1Sb1V1.T0003.CAB,True,stoichiometric,VCoSb
VCoSb,2.1971153460985824,W/m/K,766.8804,"experimental, Wiedemann-Franz: kappa_total - L*T/rho (Kim2015 L(S=120uV/K))",0,experimental,1.0,wf_subtracted,5.69,216.0,F-43m,half Heusler (C1_b / MgAgAs),CAB,,,B,conventional,Starrydata (experimental),10.1016/j.jallcom.2015.09.082,https://doi.org/10.1016/j.jallcom.2015.09.082,Starrydata all_curves.csv (release 'latest'),repository mining,https://github.com/AMRL-2018/MachineLearning_Half_Heusler/blob/master/data/halfHeusler.csv,"alatt column (AFLOW T0003 half-Heusler relaxed lattice constant, same table as kappa)",AMRL-2018/MachineLearning_Half_Heusler data/halfHeusler.csv | AFLOW Co1Sb1V1.T0003.CAB,True,stoichiometric,VCoSb
VCoSb,2.3744104104703707,W/m/K,770.0412,"experimental, Wiedemann-Franz: kappa_total - L*T/rho (Kim2015 L(S=120uV/K))",0,experimental,1.0,wf_subtracted,5.69,216.0,F-43m,half Heusler (C1_b / MgAgAs),CAB,,,B,conventional,Starrydata (experimental),10.1016/j.jallcom.2015.09.082,https://doi.org/10.1016/j.jallcom.2015.09.082,Starrydata all_curves.csv (release 'latest'),repository mining,https://github.com/AMRL-2018/MachineLearning_Half_Heusler/blob/master/data/halfHeusler.csv,"alatt column (AFLOW T0003 half-Heusler relaxed lattice constant, same table as kappa)",AMRL-2018/MachineLearning_Half_Heusler data/halfHeusler.csv | AFLOW Co1Sb1V1.T0003.CAB,True,stoichiometric,VCoSb
VCoSb,2.293191856189848,W/m/K,771.269,"experimental, Wiedemann-Franz: kappa_total - L*T/rho (Kim2015 L(S=116uV/K))",0,experimental,1.0,wf_subtracted,5.69,216.0,F-43m,half Heusler (C1_b / MgAgAs),CAB,,,B,conventional,Starrydata (experimental),10.1016/j.jallcom.2015.09.082,https://doi.org/10.1016/j.jallcom.2015.09.082,Starrydata all_curves.csv (release 'latest'),repository mining,https://github.com/AMRL-2018/MachineLearning_Half_Heusler/blob/master/data/halfHeusler.csv,"alatt column (AFLOW T0003 half-Heusler relaxed lattice constant, same table as kappa)",AMRL-2018/MachineLearning_Half_Heusler data/halfHeusler.csv | AFLOW Co1Sb1V1.T0003.CAB,True,stoichiometric,VCoSb
VCoSb,2.1485615099022493,W/m/K,771.9588,"experimental, kappa_total - MEASURED kappa_e (no Lorenz assumption)",0,experimental,1.0,total_minus_measured_ke,5.69,216.0,F-43m,half Heusler (C1_b / MgAgAs),CAB,,,B,conventional,Starrydata (experimental),10.1002/andp.201900440,https://doi.org/10.1002/andp.201900440,Starrydata all_curves.csv (release 'latest'),repository mining,https://github.com/AMRL-2018/MachineLearning_Half_Heusler/blob/master/data/halfHeusler.csv,"alatt column (AFLOW T0003 half-Heusler relaxed lattice constant, same table as kappa)",AMRL-2018/MachineLearning_Half_Heusler data/halfHeusler.csv | AFLOW Co1Sb1V1.T0003.CAB,True,stoichiometric,VCoSb
VCoSb,2.1297,W/m/K,773.7,experimental (Wiedemann-Franz subtracted),0,experimental,1.0,,5.69,216.0,F-43m,half Heusler (C1_b / MgAgAs),CAB,,,B,conventional,repository mining,10.6084/m9.figshare.29438735,https://github.com/KU-Yifan/PGEC-descriptor-TE-design/blob/main/results/lorenz_number/final_processed_with_kappaL.csv,,repository mining,https://github.com/AMRL-2018/MachineLearning_Half_Heusler/blob/master/data/halfHeusler.csv,"alatt column (AFLOW T0003 half-Heusler relaxed lattice constant, same table as kappa)",AMRL-2018/MachineLearning_Half_Heusler data/halfHeusler.csv | AFLOW Co1Sb1V1.T0003.CAB,True,stoichiometric,VCoSb
VCoSb,2.371076,W/m/K,774.1802,"experimental, lattice thermal conductivity as published",0,experimental,1.0,reported_lattice,5.69,216.0,F-43m,half Heusler (C1_b / MgAgAs),CAB,,,B,conventional,Starrydata (experimental),10.1002/andp.201900440,https://doi.org/10.1002/andp.201900440,Starrydata all_curves.csv (release 'latest'),repository mining,https://github.com/AMRL-2018/MachineLearning_Half_Heusler/blob/master/data/halfHeusler.csv,"alatt column (AFLOW T0003 half-Heusler relaxed lattice constant, same table as kappa)",AMRL-2018/MachineLearning_Half_Heusler data/halfHeusler.csv | AFLOW Co1Sb1V1.T0003.CAB,True,stoichiometric,VCoSb
